ID: flvm-5
Files already downloaded and verified
[trace] MultiplyParameter9 duration flvm-5 8.78327465057373
[trace] SendShare_75603827703 start flvm-2 1605987472.267159
[trace] SendShare_75603827703 end flvm-2 1605987490.625113
[trace] SendShare_31389586232 start flvm-3 1605987490.6251664
[trace] SendShare_31389586232 end flvm-3 1605987495.2610855
[trace] SendShare_93462508875 start flvm-4 1605987495.2611508
[trace] GetShare_99325885731 recv flvm-7 1605987506.1659179
[trace] GetShare_56175841973 recv flvm-6 1605987506.1699579
[trace] GetShare_12365895999 recv flvm-2 1605987506.193765
[trace] GetShare_51902330159 recv flvm-3 1605987524.5496464
[trace] GetShare_9995593601 recv flvm-4 1605987524.5543973
[trace] SendShare_93462508875 end flvm-4 1605987524.5568228
[trace] SendShare_88704651389 start flvm-5 1605987524.556839
[trace] GetShare_88704651389 recv flvm-5 1605987524.8137124
[trace] SendShare_88704651389 end flvm-5 1605987524.8147266
[trace] SendShare_35150919218 start flvm-6 1605987524.8147566
[trace] SendShare_35150919218 end flvm-6 1605987531.825202
[trace] SendShare_4485484536 start flvm-7 1605987531.8252301
[trace] SendShare_4485484536 end flvm-7 1605987535.7625294
[trace] EncryptParameter10 duration flvm-5 64.0457329750061
[trace] MultiplyParameter10 duration flvm-5 30.12546157836914
[trace] SendShare_37109836594 start flvm-2 1605987565.9007034
[trace] SendShare_37109836594 end flvm-2 1605987577.020204
[trace] SendShare_67164759589 start flvm-3 1605987577.0202498
[trace] SendShare_67164759589 end flvm-3 1605987577.0346198
[trace] SendShare_90517754205 start flvm-4 1605987577.0346458
[trace] GetShare_58232017732 recv flvm-2 1605987595.6908736
[trace] SendShare_90517754205 end flvm-4 1605987595.694584
[trace] SendShare_81499092455 start flvm-5 1605987595.6946013
[trace] GetShare_81499092455 recv flvm-5 1605987595.6954916
[trace] SendShare_81499092455 end flvm-5 1605987595.6956449
[trace] SendShare_4444044488 start flvm-6 1605987595.695662
[trace] SendShare_4444044488 end flvm-6 1605987596.6817884
[trace] SendShare_53896609889 start flvm-7 1605987596.681921
[trace] GetShare_16595642843 recv flvm-7 1605987612.2370207
[trace] SendShare_53896609889 end flvm-7 1605987612.2377167
[trace] EncryptParameter11 duration flvm-5 46.33796691894531
[trace] GetShare_29901550086 recv flvm-3 1605987617.0463758
[trace] GetShare_76907936729 recv flvm-4 1605987632.8268104
[trace] MultiplyParameter11 duration flvm-5 20.67319965362549
[trace] SendShare_15730282789 start flvm-2 1605987635.1888578
[trace] GetShare_71040169216 recv flvm-3 1605987646.1967413
[trace] GetShare_83307481972 recv flvm-6 1605987664.3096886
[trace] GetShare_47503453952 recv flvm-7 1605987664.3157945
[trace] GetShare_76426671229 recv flvm-2 1605987664.32018
[trace] SendShare_15730282789 end flvm-2 1605987664.3273282
[trace] SendShare_51197126513 start flvm-3 1605987664.3273468
[trace] SendShare_51197126513 end flvm-3 1605987682.3469934
[trace] SendShare_41701460844 start flvm-4 1605987682.347033
[trace] GetShare_57073114803 recv flvm-7 1605987685.0105116
[trace] GetShare_95501059531 recv flvm-2 1605987685.0478623
[trace] GetShare_74456708640 recv flvm-3 1605987685.0484307
[trace] SendShare_41701460844 end flvm-4 1605987699.7523663
[trace] SendShare_49203196154 start flvm-5 1605987699.752391
[trace] GetShare_49203196154 recv flvm-5 1605987700.8153286
[trace] SendShare_49203196154 end flvm-5 1605987700.8189955
[trace] SendShare_62130034679 start flvm-6 1605987700.8190138
[trace] GetShare_1542077343 recv flvm-4 1605987704.3851628
[trace] SendShare_62130034679 end flvm-6 1605987719.65554
[trace] SendShare_98726400235 start flvm-7 1605987719.6555781
[trace] GetShare_49565382 recv flvm-6 1605987722.442274
[trace] GetShare_27541840128 recv flvm-7 1605987722.4433494
[trace] GetShare_97778873057 recv flvm-2 1605987722.4437873
[trace] SendShare_98726400235 end flvm-7 1605987736.8913548
[trace] EncryptParameter12 duration flvm-5 103.89473128318787
[trace] GetShare_6775502015 recv flvm-4 1605987737.0248556
[trace] GetShare_20414566983 recv flvm-6 1605987737.1547565
[trace] GetShare_96901652450 recv flvm-4 1605987737.1551726
